,Centre_Name,Commodity_Name,Season,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
1472,JAIPUR,Rice,Zaid,7.85,9.535714285714286,11.0,10.333333333333334,11.77777777777778,12.0,12.0,12.944444444444445,12.0,12.0,13.555555555555555,12.25,12.0,11.11111111111111,14.0,16.555555555555557,18.0,22.0,20.0,21.5,23.77423486,26.1564132,27.90104596,27.525541,27.048628,26.452948,25.820295,25.215456,24.68301,24.246735,23.911755,23.668867,23.499788,23.382408,23.29528
1473,JAIPUR,Soya Oil (Packed),Kharif,23.9973227,26.73796401,29.78496603,32.72353992,35.24724248,40.62146189,42.61141497,44.39151471,46.13543412,48.2083951,50.11788658,52.08135362,54.39305861,57.74210043,61.67051205,67.28915663,55.85869565217392,55.13207547169812,72.46,83.71764705882353,82.46666666666667,76.89285714285714,84.72438947,87.49402,90.73032,93.64304,96.087975,97.877815,98.823265,99.00492,99.20339,100.734436,104.26002,109.30536,115.13645
1474,JAIPUR,Soya Oil (Packed),Rabi,23.9973227,26.73796401,29.78496603,32.72353992,35.24724248,40.62146189,42.61141497,44.39151471,46.13543412,48.2083951,50.11788658,52.08135362,54.39305861,57.74210043,61.67051205,67.28915663,52.0,57.19387755102041,71.88118811881188,79.87096774193549,82.6067415730337,79.15625,80.66666666666667,76.87674,73.93731,71.68891,70.44761,70.50365,71.97798,74.79801,78.73929,83.47406,88.61211,93.74628,98.51054
1475,JAIPUR,Soya Oil (Packed),Zaid,23.9973227,26.73796401,29.78496603,32.72353992,35.24724248,40.62146189,42.61141497,44.39151471,46.13543412,48.2083951,50.11788658,52.08135362,54.39305861,57.74210043,61.67051205,67.28915663,61.40425532,54.38461538461539,69.51282051282051,81.95,83.51351351351352,82.54054054054055,84.0,79.22523,76.04324,74.133064,73.66495,74.7044,77.172195,80.85646,85.444695,90.55454,95.77248,100.70863,105.06014
1476,JAIPUR,Sunflower Oil (Packed),Kharif,25.84543241,28.79713918,32.07522742,35.23975766,37.95751579,43.74497613,45.88794308,47.80492038,49.68293534,51.91529294,53.97161133,56.08605562,58.57551501,62.18207538,66.41255515,72.46323529,71.0,62.0,76.63,83.56521739130434,96.28260869565216,89.14634146341463,93.76600854,95.32357,97.54719,99.08069,99.64596,99.86588,101.18614,104.510925,109.42876,115.18445,121.283295,127.45177,133.5423
1477,JAIPUR,Sunflower Oil (Packed),Rabi,25.84543241,28.79713918,32.07522742,35.23975766,37.95751579,43.74497613,45.88794308,47.80492038,49.68293534,51.91529294,53.97161133,56.08605562,58.57551501,62.18207538,66.41255515,72.46323529,71.0,66.79591836734694,75.11881188118812,79.15,94.8181818181818,95.46875,88.0,83.591255,80.49922,79.36226,79.929695,82.07014,85.55598,90.070175,95.224335,100.58979,105.74934,110.361786,114.21789
1478,JAIPUR,Sunflower Oil (Packed),Zaid,25.84543241,28.79713918,32.07522742,35.23975766,37.95751579,43.74497613,45.88794308,47.80492038,49.68293534,51.91529294,53.97161133,56.08605562,58.57551501,62.18207538,66.41255515,72.46323529,66.9738767,61.46153846153846,74.8974358974359,80.0,97.32432432432432,94.78662519,88.0,83.961365,81.47456,80.95097,82.03994,84.56796,88.29656,92.908035,98.01952,103.21999,108.12687,112.44782,116.0254
1479,JAIPUR,Tea_loose,Kharif,71.05263157894737,79.05263157894737,61.18181818181818,63.72727272727273,81.5909090909091,105.0,116.13636363636364,100.0,100.0,100.0,100.0,98.1818181818182,82.3076923076923,70.95238095238095,80.0,93.91304347826087,100.0,120.0,120.0,128.33333333333334,147.7162913,162.5174637,173.3573785,173.13779,173.90038,174.70753,175.45055,176.06488,176.59772,177.06638,177.46796,177.79349,178.03636,178.1967,178.28247
1480,JAIPUR,Tea_loose,Rabi,69.15,72.6,63.54545454545455,64.42105263157895,79.5,122.76190476190476,115.65789473684212,108.0,100.0,100.0,100.0,110.0,95.9090909090909,78.72727272727273,80.0,88.18181818181819,100.0,115.83333333333331,120.0,120.0,147.7162913,162.5174637,173.3573785,173.10147,173.16052,173.29863,173.33414,173.36172,173.48663,173.73683,174.08545,174.48174,174.87369,175.22134,175.50203
1481,JAIPUR,Tea_loose,Zaid,71.5,72.71428571428571,60.0,63.0,78.66666666666667,104.44444444444444,106.25,108.88888888888889,100.0,100.0,100.0,100.0,89.375,80.0,80.0,80.0,100.0,120.0,120.0,120.0,147.7162913,162.5174637,173.3573785,172.94194,172.61961,172.33025,171.9122,171.56326,171.44006,171.58061,171.93904,172.4322,172.9741,173.49533,173.95123
1482,JAIPUR,Tomato,Kharif,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,10.23913043478261,23.849056603773583,14.11,21.526315789473685,26.418367346938776,34.252631578947366,21.08996987,22.201384,22.957539,24.087503,24.992813,25.57828,25.88782,26.019491,26.069908,26.112553,26.191515,26.324324,26.509222
1483,JAIPUR,Tomato,Rabi,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,12.0,12.33673469387755,15.712871287128714,10.978494623655914,22.27777777777778,18.6875,25.157894736842103,22.383736,21.467588,20.756306,20.259949,19.945763,19.787231,19.762045,19.844175,20.001692,20.199743,20.405828,20.594793
1484,JAIPUR,Tomato,Zaid,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,17.78037866,10.461538461538462,11.692307692307692,15.65,14.0,13.594594594594597,21.88235294117647,19.52687,19.387707,19.320576,19.323547,19.348894,19.370483,19.389568,19.421171,19.480776,19.576824,19.7086,19.86808
1485,JAIPUR,Tur,Kharif,15.581578947368422,17.075,26.772727272727277,28.045454545454547,19.40909090909091,30.363636363636363,29.318181818181817,24.476190476190474,22.295454545454547,24.38636363636364,26.13636363636364,30.363636363636363,30.384615384615383,30.904761904761905,37.75,43.91304347826087,72.27272727272727,59.65217391304348,55.60869565217392,58.16666666666666,67.31659598,74.06171889,79.00163554,80.49631,80.32125,80.21169,80.13702,80.722626,82.165634,84.38212,87.10763,90.09047,93.14516,96.15068,99.031685
1486,JAIPUR,Tur,Rabi,15.55,16.925,21.318181818181817,27.57894736842105,22.86111111111111,28.19047619047619,27.05263157894737,23.866666666666667,23.285714285714285,23.0,26.727272727272727,28.181818181818183,28.272727272727277,29.5,35.904761904761905,41.63636363636363,61.47619047619048,63.458333333333336,57.38636363636363,54.16666666666666,67.31659598,74.06171889,79.00163554,79.64686,81.21151,83.52458,86.31276,89.34884,92.47692,95.59031,98.60984,101.47362,104.13542,106.56609,108.75386
1487,JAIPUR,Tur,Zaid,14.3125,16.928571428571427,20.83333333333333,27.0,24.22222222222222,24.77777777777778,27.6875,23.77777777777778,24.0,22.11111111111111,26.55555555555556,26.625,25.0,33.55555555555556,36.22222222222222,40.0,52.5,66.0,59.125,52.25,67.31659598,74.06171889,79.00163554,80.021805,81.71808,84.09716,86.94612,90.064,93.28474,96.48031,99.55618,102.44577,105.10654,107.516975,109.67358
1488,JAIPUR,Urad Dal,Kharif,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,36.0,47.85849056603774,62.801886792452834,52.15,47.65263157894737,45.81632653061224,67.45263157894736,79.81634446,81.910484,82.75965,82.73814,83.13316,84.34198,86.371025,88.977165,91.885124,94.88197,97.83341,100.66485,103.33864
1489,JAIPUR,Urad Dal,Rabi,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,36.0,43.86138613861386,51.734693877551024,48.31683168316832,45.73118279569893,48.52222222222223,58.79166666666666,70.42105263157895,79.12359,84.577065,88.07421,90.21328,91.7588,93.287125,95.097046,97.24484,99.643585,102.15763,104.65963,107.05304
1490,JAIPUR,Urad Dal,Zaid,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,42.01634724,35.6578947368421,62.82051282051282,53.71794871794872,44.1,44.0,60.86486486486486,76.88235294117646,84.60892,89.92616,93.25148,95.40558,97.05851,98.65189,100.39555,102.32981,104.40289,106.53007,108.62748,110.627335
1491,JAIPUR,Vanaspati,Kharif,35.86842105263158,39.15,40.57142857142857,36.90909090909091,35.29545454545455,47.18181818181818,34.22727272727273,30.23809523809524,34.31818181818182,37.0,44.13636363636363,49.77272727272727,45.34615384615385,48.85714285714285,55.0,57.91304347826087,41.40909090909091,47.78260869565217,62.30434782608695,63.0,80.3458673,88.3965232,94.2925713,94.05701,93.45815,92.85601,92.615135,93.056564,94.296524,96.240974,98.67563,101.36239,104.09852,106.73811,109.19083
1492,JAIPUR,Vanaspati,Rabi,35.4,37.75,40.59090909090909,38.26315789473684,35.666666666666664,39.142857142857146,38.0,30.8,31.0,37.142857142857146,46.63636363636363,48.81818181818182,42.45454545454545,47.86363636363637,55.095238095238095,54.86363636363637,42.523809523809526,45.54166666666666,61.22727272727273,63.0,80.3458673,88.3965232,94.2925713,94.23365,93.710304,93.11653,92.810425,93.14786,94.28407,96.14981,98.53652,101.198906,103.92211,106.54876,108.980576
1493,JAIPUR,Vanaspati,Zaid,32.125,37.71428571428572,40.0,37.0,36.888888888888886,43.55555555555556,38.75,30.0,30.33333333333333,35.111111111111114,46.833333333333336,49.75,48.0,46.22222222222222,55.0,61.77777777777778,42.333333333333336,43.5,60.25,63.0,80.3458673,88.3965232,94.2925713,94.13557,94.04381,94.36951,95.270164,96.78422,98.811264,101.172676,103.680084,106.176506,108.550125,110.7322,112.689384
1494,JAIPUR,Wheat,Kharif,3.8552631578947367,4.445,4.670454545454546,5.699999999999999,5.931818181818182,6.068181818181818,7.084090909090909,6.535714285714286,6.386363636363637,6.931818181818182,8.159090909090908,8.386363636363637,7.673076923076923,10.166666666666666,10.818181818181818,12.0,12.204545454545457,13.5,12.847826086956522,15.0,17.91600884,19.71119293,21.02592949,20.222534,19.047375,17.618132,16.191925,14.98317,14.13284,13.704015,13.692029,14.0390005,14.6485405,15.402229,16.180117
1495,JAIPUR,Wheat,Rabi,3.9925,4.725,5.0227272727272725,5.9868421052631575,6.583333333333333,6.3619047619047615,6.973684210526316,6.983333333333333,6.857142857142857,6.738095238095238,8.040909090909091,9.0,8.75,10.840909090909092,11.142857142857142,11.806818181818182,12.642857142857142,14.1875,14.295454545454543,14.416666666666666,17.91600884,19.71119293,21.02592949,20.260561,19.233564,17.980888,16.706139,15.586012,14.74719,14.25901,14.1366005,14.348655,14.82639,15.474585,16.187065
1496,JAIPUR,Wheat,Zaid,3.28125,4.357142857142857,4.43125,4.777777777777778,6.305555555555555,5.511111111111111,6.25,7.027777777777778,6.888888888888889,6.5,7.305555555555555,8.5,7.9375,9.0,10.5,11.666666666666666,12.0,13.375,13.0,15.0,17.91600884,19.71119293,21.02592949,20.34755,19.332401,18.08212,16.805052,15.675783,14.81497,14.287646,14.11032,14.259528,14.678566,15.284427,15.978768
1497,JAIPUR,gram_dal,Kharif,13.597368421052632,16.625,11.227272727272728,13.227272727272728,17.477272727272727,15.727272727272728,15.545454545454543,18.88095238095238,24.181818181818183,21.045454545454547,20.079545454545453,19.03409090909091,21.53846153846154,32.76190476190476,28.84090909090909,31.043478260869566,28.363636363636363,27.65217391304348,36.82608695652174,53.16666666666666,56.61605964,62.28898882,66.44366438,65.97633,65.41173,64.956955,65.02084,65.945206,67.8921,70.80644,74.454796,78.50409,82.61166,86.50604,90.03827
1498,JAIPUR,gram_dal,Rabi,13.6525,17.725,12.977272727272728,11.447368421052632,17.36111111111111,19.09523809523809,15.157894736842104,19.23333333333333,22.428571428571427,23.33333333333333,20.0,18.84090909090909,20.977272727272727,30.40909090909091,30.976190476190474,29.09090909090909,28.857142857142858,29.0,36.13636363636363,43.16666666666666,56.61605964,62.28898882,66.44366438,65.97339,65.42527,64.97216,64.97729,65.77376,67.552505,70.30003,73.81845,77.796455,81.89761,85.842285,89.46274
1499,JAIPUR,gram_dal,Zaid,9.94375,14.828571428571427,13.375,12.666666666666666,16.77777777777778,14.0,15.0,17.333333333333332,22.444444444444443,18.83333333333333,21.88888888888889,19.125,19.75,28.33333333333333,28.88888888888889,32.333333333333336,27.5,27.875,28.875,47.625,56.61605964,62.28898882,66.44366438,65.8363,65.213455,64.748695,64.822685,65.764084,67.73465,70.6795,74.3639,78.45606,82.61904,86.58872,90.21927
1500,JAIPUR,groundnut_oil,Kharif,37.31578947368421,42.566,44.65,44.52272727272727,41.72727272727273,56.5,48.95454545454545,46.19047619047619,47.36363636363637,51.72727272727273,58.18181818181818,59.45454545454545,62.46153846153846,59.71428571428572,82.5909090909091,79.69565217391305,72.0,86.73913043478261,91.34782608695652,132.0,131.4771326,144.6511413,154.2993724,153.95306,154.42294,155.09386,156.00636,157.21484,158.72684,160.47688,162.35358,164.2344,166.01198,167.60925,168.98466
1501,JAIPUR,groundnut_oil,Rabi,35.6,40.125,43.90909090909091,44.526315789473685,41.0,45.285714285714285,47.63157894736842,44.86666666666667,43.095238095238095,46.23809523809524,56.22727272727273,58.45454545454545,59.13636363636363,56.27272727272727,75.95238095238095,79.86363636363636,70.76190476190476,79.66666666666667,89.63636363636364,107.66666666666669,131.4771326,144.6511413,154.2993724,153.45703,153.5055,153.95572,154.6576,155.65527,157.00111,158.66548,160.55035,162.52647,164.46677,166.26825,167.86296
1502,JAIPUR,groundnut_oil,Zaid,32.375,37.54285714285714,41.0,40.66666666666666,40.66666666666666,46.0,48.625,47.11111111111112,45.0,43.11111111111112,55.11111111111112,59.5,59.875,52.22222222222222,75.88888888888889,84.44444444444444,73.0,78.875,81.625,132.0,131.4771326,144.6511413,154.2993724,153.41129,153.53362,153.89223,154.5634,155.61699,157.0704,158.85406,160.84094,162.88654,164.85994,166.66197,168.23297
1503,JAIPUR,gur,Kharif,11.605263157894736,11.411764705882351,10.382352941176473,10.444444444444445,12.045454545454543,13.090909090909092,13.727272727272728,12.714285714285714,14.772727272727272,11.659090909090908,11.068181818181818,15.090909090909092,18.07692307692308,18.714285714285715,16.181818181818183,20.08695652173913,29.772727272727277,25.0,27.0,30.0,38.72014022,42.59989827,45.44131149,44.75863,44.025063,43.17789,42.469467,42.145527,42.40405,43.354404,45.00762,47.291134,50.075665,53.205482,56.527527
1504,JAIPUR,gur,Rabi,7.390000000000001,9.3,9.833333333333334,9.625,10.764705882352942,11.61904761904762,12.052631578947368,11.6,12.142857142857142,11.071428571428571,10.909090909090908,13.090909090909092,17.0,17.136363636363637,15.285714285714286,16.454545454545453,24.09523809523809,27.217391304347824,27.40909090909091,29.83333333333333,38.72014022,42.59989827,45.44131149,44.591114,43.60052,42.467316,41.50081,40.987846,41.14172,42.064487,43.74672,46.09132,48.945854,52.135277,55.492603
1505,JAIPUR,gur,Zaid,8.4375,9.892857142857142,9.666666666666666,9.5,10.46875,12.333333333333334,12.125,12.0,13.0,11.0,11.0,11.625,14.875,17.11111111111111,16.555555555555557,14.88888888888889,26.27777777777778,25.0,26.0,30.0,38.72014022,42.59989827,45.44131149,44.46493,43.351307,42.118156,41.095238,40.576813,40.77045,41.76417,43.53256,45.965214,48.900715,52.15909,55.57146
1506,JAIPUR,milk,Kharif,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,20.0,20.0,12.884615384615383,13.0,14.0,14.0,15.636363636363637,23.08695652173913,25.869565217391305,26.0,33.73251379,37.11251168,39.5879162,39.503548,38.925686,37.870358,36.55591,35.273415,34.301857,33.83864,33.97207,34.690002,35.90705,37.49615,39.318096
1507,JAIPUR,milk,Rabi,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,20.0,20.0,14.931818181818182,13.0,14.0,14.0,14.0,19.25,25.227272727272727,26.916666666666668,33.73251379,37.11251168,39.5879162,39.625896,39.1008,38.03869,36.65788,35.274525,34.19897,33.653126,33.738018,34.444096,35.682404,37.319187,39.206738
1508,JAIPUR,milk,Zaid,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,14.91884253,20.0,12.4375,13.0,13.11111111111111,14.0,15.333333333333334,21.25,24.0,26.0,33.73251379,37.11251168,39.5879162,39.38793,38.648434,37.413128,35.939083,34.55067,33.541588,33.10313,33.304253,34.110397,35.41751,37.085743,38.968197
1509,JAIPUR,potato,Kharif,4.2368421052631575,3.934210526315789,6.375,7.159090909090909,3.4558823529411766,9.642857142857142,4.659090909090909,4.0,7.159090909090909,6.386363636363637,3.9204545454545454,6.318181818181818,4.788461538461538,8.047619047619047,8.386363636363637,5.391304347826087,13.159090909090908,7.608695652173913,5.173913043478261,12.0,13.6586344,15.02722957,16.02954578,16.6468,17.006865,17.050367,16.729584,16.09415,15.270999,14.426095,13.719564,13.269015,13.130485,13.29779,13.715343
1510,JAIPUR,potato,Rabi,2.9078947368421053,3.7125,4.5,5.552631578947368,4.176470588235294,5.976190476190476,3.684210526315789,3.6,5.214285714285714,5.880952380952381,3.909090909090909,4.840909090909091,5.454545454545454,7.545454545454546,6.761904761904762,6.2727272727272725,9.88095238095238,9.395833333333334,4.636363636363637,6.5,13.6586344,15.02722957,16.02954578,16.75597,17.25163,17.394083,17.11972,16.474586,15.600316,14.686515,13.914489,13.414185,13.244986,13.398619,13.815541
1511,JAIPUR,potato,Zaid,2.6,2.958333333333333,4.0,5.944444444444445,4.1,7.0,4.0625,4.0,6.277777777777778,5.444444444444445,3.7777777777777777,4.8125,4.5625,7.0,6.0,6.0,7.222222222222222,6.75,5.375,11.625,13.6586344,15.02722957,16.02954578,17.001888,17.418163,17.379696,16.887512,16.066006,15.108212,14.216496,13.552743,13.210548,13.210907,13.514412,14.041482
1512,JAIPUR,salt,Kharif,3.4342105263157894,3.526315789473684,4.416666666666667,5.0,5.590909090909091,5.454545454545454,5.0,6.0,6.0,6.0,5.909090909090909,5.75,5.0,5.0,6.909090909090909,9.0,10.0,10.73913043478261,12.0,12.0,13.58477183,14.94596597,15.9428619,16.329529,16.463537,16.343304,15.963819,15.379004,14.686854,14.008529,13.46161,13.135088,13.073011,13.270265,13.679894
1513,JAIPUR,salt,Rabi,3.3157894736842106,3.75,4.204545454545454,4.7368421052631575,5.694444444444445,5.333333333333333,5.026315789473684,5.6,6.0,6.0,5.977272727272728,5.636363636363637,5.0,5.0,6.142857142857143,8.909090909090908,9.904761904761903,10.791666666666666,11.5,12.0,13.58477183,14.94596597,15.9428619,16.405416,16.562155,16.442474,16.04795,15.4436455,14.738265,14.059636,13.526536,13.224356,13.190945,13.41483,13.844348
1514,JAIPUR,salt,Zaid,3.5,3.5,4.0,5.0,4.714285714285714,5.5,5.0,5.277777777777778,6.0,6.0,6.0,6.5,5.0,5.0,5.0,9.0,10.0,11.0,12.0,12.0,13.58477183,14.94596597,15.9428619,16.469479,16.60111,16.424099,15.963878,15.310351,14.589385,13.934256,13.457919,13.232307,13.279062,13.572208,14.050334
1515,JAIPUR,sugar,Kharif,11.723684210526317,15.517500000000002,13.604545454545455,14.409090909090908,15.390909090909092,15.795454545454543,15.822727272727274,16.34285714285714,16.0,15.159090909090908,14.647727272727272,17.193181818181817,19.057692307692307,20.642857142857142,15.477272727272728,19.02173913043478,29.318181818181817,29.39130434782609,31.52173913043478,33.0,36.52890596,40.18910234,42.86971547,42.770504,42.50718,42.165573,41.930508,41.979282,42.44926,43.416237,44.88978,46.822803,49.130665,51.714176,54.481853
1516,JAIPUR,sugar,Rabi,11.365,13.43157894736842,13.534090909090908,13.710526315789474,15.069444444444445,15.773809523809524,16.107894736842105,16.12333333333333,15.797619047619047,14.928571428571429,14.363636363636363,16.636363636363637,19.08636363636364,20.345454545454547,16.595238095238095,17.772727272727273,27.285714285714285,33.541666666666664,32.13636363636363,33.5,36.52890596,40.18910234,42.86971547,42.78206,42.54345,42.27355,42.163677,42.38476,43.05756,44.237267,45.9144,48.02815,50.487206,53.192715,56.05881
1517,JAIPUR,sugar,Zaid,11.34375,15.221428571428572,13.625,14.27777777777778,15.08888888888889,15.655555555555557,15.975,16.1,16.11111111111111,15.105555555555554,13.61111111111111,16.3125,19.21875,21.0,15.5,16.88888888888889,25.33333333333333,31.5,31.0,33.0,36.52890596,40.18910234,42.86971547,42.830204,42.59081,42.263454,42.045715,42.131348,42.669743,43.74159,45.354984,47.45746,49.956905,52.745697,55.722908
1518,JAMMU,ATTA,Kharif,6.292406839,7.011038261,7.083430925,7.782279636,8.382464063,8.494850941,8.910994378,9.283252816,9.647945143,10.0269644,10.47749676,10.69271371,10.88250633,13.04993771,13.0,13.434782608695652,14.272727272727272,15.847826086956522,15.0,15.0,19.4062129,21.35071544,22.77480816,22.825748,22.326113,21.766953,21.362314,21.194511,21.245533,21.447369,21.722282,22.00578,22.256002,22.454256,22.600498
1519,JAMMU,ATTA,Rabi,6.292406839,7.011038261,7.083430925,7.782279636,8.382464063,8.494850941,8.910994378,9.283252816,9.647945143,10.0269644,10.47749676,10.69271371,10.88250633,13.04993771,13.0,13.409090909090908,15.797619047619047,17.313636363636363,15.409090909090908,14.8,19.4062129,21.35071544,22.77480816,22.949554,22.630516,22.332666,22.197117,22.239918,22.409271,22.637142,22.868563,23.071459,23.235073,23.363375,23.467606
1520,JAMMU,ATTA,Zaid,6.292406839,7.011038261,7.083430925,7.782279636,8.382464063,8.494850941,8.910994378,9.283252816,9.647945143,10.0269644,10.47749676,10.69271371,10.88250633,13.04993771,14.6688258,13.0,13.944444444444445,16.72222222222222,15.0,15.0,19.4062129,21.35071544,22.77480816,23.035763,22.80705,22.620672,22.579927,22.679485,22.865208,23.079634,23.282906,23.456347,23.597658,23.71405,23.815966
1521,JAMMU,Brinjal,Kharif,6.682930238,7.446161825,8.29378684,9.112048824,9.814787617,11.31126843,13.03592075,13.58049874,14.11400826,14.74818,15.33234224,15.93301698,16.64022661,17.66478408,18.86658559,20.15015015,15.42532813,20.0,16.67492355,17.98371425,22.86887761,19.18238994,20.46185535,21.100939,21.449545,21.808752,22.15089,22.475973,22.784864,23.074492,23.340631,23.581009,23.796783,23.991903,24.17137
1522,JAMMU,Cabbage,Kharif,6.225856188,6.936887117,7.726539449,8.488837013,9.143512509,10.53764263,11.05385779,11.5264419,11.97925785,12.51751082,13.01331824,13.52314064,14.12338448,14.99297716,16.01300562,17.47191011,13.65246731,21.25,13.57776062,16.05042933,19.72087264,15.53894737,16.57539516,17.47922,17.992395,18.414417,18.756248,19.100544,19.507534,19.996595,20.55056,21.129768,21.689209,22.193077,22.623035
1523,JAMMU,Masoor Dal,Kharif,13.21849853,14.72813206,16.40469154,18.02317242,19.41315427,22.37311775,23.46912593,24.449553,25.41005301,26.55177953,27.6034718,28.68489224,29.958112,31.80266667,34.18914334,48.41893305,57.61961367,52.0,46.50403174,55.747252747252745,65.68181818181819,75.74468085106383,73.95286439,75.97515,76.85562,79.06113,81.728,84.8329,88.15971,91.57402,94.969795,98.27515,101.43972,104.431076,107.23242
1524,JAMMU,Masoor Dal,Rabi,13.21849853,14.72813206,16.40469154,18.02317242,19.41315427,22.37311775,23.46912593,24.449553,25.41005301,26.55177953,27.6034718,28.68489224,29.958112,31.80266667,34.18914334,48.41893305,57.61961367,50.17158177,46.50403174,55.36507936507937,63.20481927710844,73.17721518987342,83.92307692307692,81.2477,82.35337,84.59554,87.65942,91.07956,94.58386,98.01159,101.26453,104.28311,107.034935,109.50804,111.70666
1525,JAMMU,Masoor Dal,Zaid,13.21849853,14.72813206,16.40469154,18.02317242,19.41315427,22.37311775,23.46912593,24.449553,25.41005301,26.55177953,27.6034718,28.68489224,29.958112,31.80266667,34.18914334,48.41893305,57.61961367,50.17158177,46.50403174,51.833333333333336,59.15384615384615,72.14285714285714,78.0,80.538414,83.2954,86.37879,89.63742,92.94939,96.2276,99.40543,102.42792,105.25122,107.84497,110.19356,112.29549
1526,JAMMU,Moong Dal,Kharif,19.21207282,21.40620927,23.84295976,26.19529747,28.21552937,32.51760905,34.1105728,35.53554829,36.9315613,38.59097315,40.11952713,42.58973156,44.4801374,47.21882952,42.78591682,41.37570462,55.87333561,75.0,65.2098922,66.17391304347827,74.89772727272727,86.65882352941176,99.25530504,102.68656,105.887184,108.6991,111.32935,113.785225,116.06266,118.17025,120.13077,121.97701,123.74722,125.48227,127.22429
1527,JAMMU,Moong Dal,Rabi,19.21207282,21.40620927,23.84295976,26.19529747,28.21552937,32.51760905,34.1105728,35.53554829,36.9315613,38.59097315,40.11952713,42.58973156,44.4801374,47.21882952,42.78591682,41.37570462,55.87333561,74.09884137,65.2098922,71.68253968253968,77.98765432098766,93.72602739726028,103.51851851851852,106.569046,108.64624,110.297455,111.71012,112.997826,114.22255,115.41203,116.57043,117.68834,118.751854,119.74913,120.67382
1528,JAMMU,Moong Dal,Zaid,19.21207282,21.40620927,23.84295976,26.19529747,28.21552937,32.51760905,34.1105728,35.53554829,36.9315613,38.59097315,40.11952713,42.58973156,44.4801374,47.21882952,42.78591682,41.37570462,55.87333561,74.09884137,65.2098922,64.66666666666667,77.71794871794872,100.0,102.0,106.87639,109.11375,110.96665,112.30065,113.37913,114.36766,115.345314,116.33464,117.32801,118.30573,119.247284,120.13733
1529,JAMMU,Mustard Oil,Kharif,31.82692307692308,34.1,37.520833333333336,37.37921348,36.65076058,48.62349823,51.75,40.92857142857143,41.32486053,45.02088968,57.3679661,57.67221481,54.73686088,54.75798,70.0,84.6086956521739,70.4090909090909,76.78260869565217,98.54545454545456,119.0,103.9510638,114.3669604,121.9952367,123.02696,124.08344,125.08448,126.064026,127.05982,128.09454,129.18724,130.35905,131.63545,133.04657,134.62625,136.4102
1530,JAMMU,Mustard Oil,Rabi,29.6125,33.15625,39.72368421052632,38.5,36.65076058,48.62349823,51.0,44.21428571428572,43.75,45.02088968,57.3679661,57.67221481,54.73686088,54.75798,70.0,76.13636363636364,78.57142857142857,81.0,99.9090909090909,110.8,103.9510638,114.3669604,121.9952367,121.64857,121.37101,121.1195,121.02593,121.1265,121.40719,121.82658,122.3368,122.89608,123.47445,124.05486,124.6319
1531,JAMMU,Mustard Oil,Zaid,28.0,31.1875,35.291666666666664,37.37921348,36.65076058,48.62349823,48.21093109,44.0,41.32486053,45.02088968,57.3679661,57.67221481,54.73686088,54.75798,60.84437417,70.0,71.11111111111111,73.44444444444444,98.5,121.57142857142856,103.9510638,114.3669604,121.9952367,121.81277,121.40972,120.84954,120.45039,120.32726,120.47707,120.840775,121.34596,121.9285,122.54083,123.153534,123.75322
1532,JAMMU,Onion,Kharif,7.970767085,8.881077532,9.892044477,10.86798998,11.70615034,16.28199288,8.303919045,6.682749583,8.184625263,7.158012076,8.227564979,9.294126268,9.706944444,11.317073170731708,17.88659793814433,11.73913043478261,14.62264150943396,16.98095238095238,16.307692307692307,14.505494505494504,44.06896551724138,27.659574468085108,24.00729927,24.79308,25.382511,26.492752,27.509012,28.299633,28.841633,29.191893,29.431448,29.636961,29.864487,30.145006,30.487345
