,Centre_Name,Commodity_Name,Season,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1291,HYDERABAD,Tomato,Kharif,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,17.78037866,17.990654205607477,11.451923076923077,18.147058823529413,31.94,30.375,21.08996987,22.116909,22.826614,23.85898,24.679813,25.216427,25.510525,25.648977,25.716417,25.777048
1292,HYDERABAD,Tomato,Rabi,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,17.78037866,18.148936170212767,15.544554455445544,12.445544554455443,19.232323232323232,12.360824742268042,14.68421052631579,15.063275,15.618154,16.330242,17.124907,17.915129,18.609276,19.138584,19.476408,19.641361
1293,HYDERABAD,Tomato,Zaid,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,17.78037866,11.8,8.615384615384615,14.30952380952381,19.09756097560976,15.473684210526317,16.235294117647058,16.717709,17.104237,17.556482,18.006735,18.412275,18.745668,18.996567,19.17232,19.293919
1294,HYDERABAD,Tur,Kharif,15.43157894736842,15.444444444444445,25.428571428571427,25.695652173913043,18.09090909090909,30.454545454545453,28.977272727272727,22.36904761904762,23.863636363636363,25.88636363636364,25.59090909090909,29.727272727272727,26.96296296296296,26.571428571428573,34.86363636363637,40.81818181818182,66.36363636363636,60.78260869565217,57.0,60.66666666666666,67.31659598,74.06171889,79.00163554,79.84508,79.96192,79.96121,79.97835,80.510414,81.83873,83.942406,86.594025,89.54518
1295,HYDERABAD,Tur,Rabi,15.3,15.595238095238097,21.477272727272727,24.166666666666668,20.43478260869565,27.61904761904762,24.931818181818183,21.75,20.88095238095238,23.714285714285715,26.13636363636364,27.59090909090909,25.90909090909091,25.863636363636363,32.38095238095238,40.36363636363637,55.142857142857146,58.95652173913044,60.63636363636363,58.0,67.31659598,74.06171889,79.00163554,78.68783,79.75953,81.85698,84.6525,87.823,91.13759,94.442856,97.63718,100.65161
1296,HYDERABAD,Tur,Zaid,14.625,15.375,20.625,25.125,21.11111111111111,26.05555555555556,26.1875,23.11111111111111,19.55555555555556,23.666666666666668,25.55555555555556,26.5,25.75,27.77777777777778,32.3,35.2,49.333333333333336,63.75,53.625,57.55555555555556,67.31659598,74.06171889,79.00163554,78.97312,80.02354,82.00015,84.688324,87.826546,91.18486,94.58034,97.878235,100.986534
1297,HYDERABAD,Urad Dal,Kharif,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,42.01634724,60.43396226415094,73.17757009345794,62.84615384615385,62.36274509803921,67.73,86.42105263157895,79.81634446,82.70873,82.38517,84.12988,86.36609,89.06207,91.9258,94.82095,97.65661,100.38038
1298,HYDERABAD,Urad Dal,Rabi,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,46.0,57.18811881188119,68.09803921568627,62.37623762376238,63.277227722772274,68.84848484848484,79.79381443298969,91.4561403508772,91.0782,91.89354,93.12261,94.948814,97.189804,99.658005,102.19499,104.68055,107.03179
1299,HYDERABAD,Urad Dal,Zaid,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,42.01634724,50.526315789473685,69.325,62.66666666666666,60.07142857142857,65.78048780487805,74.15789473684211,93.88235294117646,93.85566,95.48757,96.867386,98.59305,100.57907,102.71288,104.89566,107.047585,109.107315
1300,HYDERABAD,Vanaspati,Kharif,38.27777777777778,40.047222222222224,39.71428571428572,38.17391304347826,41.40909090909091,54.63636363636363,39.06818181818182,32.142857142857146,37.0,42.0,46.27272727272727,50.0,42.92592592592592,52.42857142857143,55.0,59.0,44.86363636363637,53.78260869565217,74.22727272727273,76.66666666666667,80.3458673,88.3965232,94.2925713,94.49462,94.380875,94.3719,94.769,95.76416,97.36939,99.4631,101.86454,104.39384
1301,HYDERABAD,Vanaspati,Rabi,35.04761904761905,38.523809523809526,40.68181818181818,38.05,40.130434782608695,44.95238095238095,44.13636363636363,34.95454545454545,34.476190476190474,41.04761904761905,44.81818181818182,49.0,47.09090909090909,48.68181818181818,55.95238095238095,59.54545454545455,52.0,50.69565217391305,70.63636363636364,70.76923076923077,80.3458673,88.3965232,94.2925713,94.617386,94.62308,94.665665,94.99951,95.84418,97.2677,99.19435,101.465164,103.901825
1302,HYDERABAD,Vanaspati,Zaid,32.875,39.25,41.625,37.0,41.71428571428572,47.77777777777778,42.0,33.333333333333336,33.333333333333336,38.22222222222222,47.55555555555556,50.75,49.5,51.0,55.0,64.6,54.333333333333336,43.25,73.375,72.11111111111111,80.3458673,88.3965232,94.2925713,94.659966,95.174,96.086945,97.47096,99.29991,101.457634,103.79261,106.16204,108.45428
1303,HYDERABAD,Wheat,Kharif,6.3625,7.055555555555555,6.785714285714286,7.913043478260869,8.772727272727273,7.5,8.772727272727273,8.964285714285714,9.227272727272728,9.795454545454543,10.0,10.022727272727272,10.0,11.761904761904765,12.0,13.636363636363637,16.045454545454547,19.73913043478261,20.772727272727277,23.0,17.91600884,19.71119293,21.02592949,20.260561,19.13774,17.826008,16.552742,15.492073,14.745006,14.350469,14.30088,14.553982
1304,HYDERABAD,Wheat,Rabi,6.371428571428572,7.411904761904762,7.125,8.047619047619047,9.41304347826087,7.833333333333333,8.977272727272727,9.613636363636363,9.5,10.0,10.204545454545457,10.5,10.681818181818182,11.863636363636363,11.904761904761903,12.863636363636363,15.761904761904765,19.26086956521739,22.954545454545453,22.692307692307693,17.91600884,19.71119293,21.02592949,20.430197,19.517757,18.42363,17.33413,16.395393,15.694394,15.267947,15.11622,15.213477
1305,HYDERABAD,Wheat,Zaid,6.15625,6.9375,6.6875,7.375,8.833333333333334,7.5,8.625,9.27777777777778,9.0,9.555555555555555,9.833333333333334,10.5,10.0,12.88888888888889,12.0,13.0,14.0,19.0,19.875,23.33333333333333,17.91600884,19.71119293,21.02592949,20.896332,20.274797,19.393433,18.423122,17.509714,16.748255,16.187975,15.845215,15.714822
1306,HYDERABAD,gram_dal,Kharif,14.75263157894737,17.02777777777778,11.5,14.956521739130435,18.613636363636363,17.522727272727273,17.318181818181817,21.035714285714285,26.204545454545453,23.13636363636364,22.40909090909091,21.59090909090909,24.96296296296296,34.476190476190474,31.772727272727277,33.77272727272727,30.954545454545453,31.30434782608696,41.40909090909091,59.333333333333336,56.61605964,62.28898882,66.44366438,66.64796,66.741585,66.98388,67.69229,69.12693,71.38708,74.39168,77.92016,81.68602
1307,HYDERABAD,gram_dal,Rabi,14.916666666666666,17.7875,12.70714285714286,12.928571428571429,18.15217391304348,21.261904761904763,17.068181818181817,20.022727272727277,23.776190476190475,24.33333333333333,22.63636363636364,21.13636363636364,23.772727272727277,30.454545454545453,31.904761904761905,32.09090909090909,31.571428571428573,32.08695652173913,41.68181818181818,49.84615384615385,56.61605964,62.28898882,66.44366438,66.52119,66.533714,66.70077,67.3164,68.63441,70.77141,73.67166,77.135826,80.88857
1308,HYDERABAD,gram_dal,Zaid,10.625,14.166666666666666,12.1625,13.6875,18.666666666666668,16.1875,15.9375,18.166666666666668,23.944444444444443,22.0,22.77777777777778,20.0,20.875,27.11111111111111,29.4,32.6,31.33333333333333,30.125,32.375,50.888888888888886,56.61605964,62.28898882,66.44366438,66.27188,66.04783,65.98638,66.423775,67.64749,69.785774,72.770775,76.37737,80.30208
1309,HYDERABAD,groundnut_oil,Kharif,34.63157894736842,38.638888888888886,41.30952380952381,41.0,38.0,53.22727272727273,42.09090909090909,42.47619047619048,45.31818181818182,49.54545454545455,55.36363636363637,54.0,53.25925925925926,56.19047619047619,71.5909090909091,72.86363636363636,67.27272727272727,84.43478260869566,97.6818181818182,119.0,131.4771326,144.6511413,154.2993724,153.29095,153.1404,153.3891,154.0394,155.12636,156.64201,158.49713,160.55151,162.65306
1310,HYDERABAD,groundnut_oil,Rabi,28.95,34.23809523809524,39.44545454545455,38.0,37.30434782608695,42.61904761904762,42.13636363636363,40.95454545454545,39.523809523809526,45.6,55.63636363636363,55.22727272727273,54.09090909090909,53.81818181818182,66.71428571428571,69.54545454545455,70.28571428571429,75.95652173913044,90.36363636363636,100.07692307692308,131.4771326,144.6511413,154.2993724,152.94153,152.44116,152.44969,152.82613,153.63205,154.92279,156.65166,158.6917,160.88135
1311,HYDERABAD,groundnut_oil,Zaid,25.7,35.5,42.775,39.4375,37.888888888888886,43.66666666666666,42.75,41.55555555555556,39.55555555555556,45.333333333333336,59.333333333333336,55.0,54.0,52.0,68.2,72.6,70.66666666666667,66.75,83.875,111.22222222222224,131.4771326,144.6511413,154.2993724,152.99545,152.51524,152.40427,152.64296,153.3469,154.58351,156.30106,158.3617,160.59262
1312,HYDERABAD,gur,Kharif,11.605263157894736,10.5,7.866666666666666,9.157894736842104,12.681818181818182,11.363636363636363,10.727272727272728,9.80952380952381,11.409090909090908,11.863636363636363,11.0,18.09090909090909,15.0,19.80952380952381,15.772727272727272,19.727272727272727,31.63636363636364,32.0,31.59090909090909,40.0,38.72014022,42.59989827,45.44131149,44.85582,44.253273,43.75703,43.640038,44.104477,45.253815,47.09001,49.530846,52.437943
1313,HYDERABAD,gur,Rabi,8.195238095238095,9.025,8.382352941176471,8.321428571428571,11.173913043478262,11.0,10.409090909090908,9.727272727272728,9.761904761904765,10.142857142857142,11.5,14.022727272727272,16.181818181818183,18.63636363636364,16.0,18.454545454545453,25.857142857142858,31.40909090909091,32.95454545454545,39.38461538461539,38.72014022,42.59989827,45.44131149,44.735607,43.998394,43.34724,43.080784,43.421894,44.486618,46.28118,48.72126,51.661957
1314,HYDERABAD,gur,Zaid,8.6875,9.4625,7.6,7.0,11.25,10.944444444444445,10.0,9.555555555555555,9.22222222222222,9.333333333333334,12.0,13.5,14.75,20.0,15.9,16.0,24.666666666666668,31.0,25.375,40.0,38.72014022,42.59989827,45.44131149,44.631443,43.767544,42.92986,42.430004,42.519817,43.347332,44.9444,47.24339,50.107384
1315,HYDERABAD,milk,Kharif,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,14.0,14.363636363636363,15.0,15.80952380952381,18.0,19.772727272727277,23.818181818181817,27.543478260869566,32.45454545454545,34.0,33.73251379,37.11251168,39.5879162,39.2493,38.73314,38.146606,37.696884,37.560146,37.849396,38.605156,39.803402,41.37438
1316,HYDERABAD,milk,Rabi,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,14.0,14.409090909090908,15.0,15.409090909090908,17.428571428571427,19.227272727272727,22.285714285714285,26.217391304347824,29.90909090909091,33.0,33.73251379,37.11251168,39.5879162,39.276085,38.77947,38.161762,37.621494,37.34519,37.469177,38.060776,39.11935,40.59132
1317,HYDERABAD,milk,Zaid,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,14.91884253,14.0,15.0,15.0,18.0,18.0,21.666666666666668,26.375,30.625,33.666666666666664,33.73251379,37.11251168,39.5879162,39.349915,38.883923,38.298897,37.805714,37.600594,37.821865,38.532658,39.725307,41.339302
1318,HYDERABAD,potato,Kharif,4.684210526315789,4.066666666666666,8.476190476190476,6.956521739130435,5.213636363636364,13.045454545454543,5.5,5.642857142857143,7.25,8.75,6.318181818181818,7.590909090909091,9.0,12.38095238095238,11.772727272727272,10.0,14.363636363636363,12.130434782608695,13.227272727272728,18.0,13.6586344,15.02722957,16.02954578,16.012882,15.9486475,15.792562,15.533148,15.184128,14.779439,14.372588,14.028229,13.807565
1319,HYDERABAD,potato,Rabi,4.047619047619048,4.7,6.289473684210527,5.571428571428571,5.7727272727272725,8.69047619047619,6.181818181818182,5.068181818181818,6.738095238095238,8.333333333333334,6.863636363636363,7.136363636363637,9.136363636363637,13.045454545454543,11.523809523809524,11.090909090909092,12.571428571428571,16.0,13.909090909090908,11.307692307692308,13.6586344,15.02722957,16.02954578,15.926912,15.96309,15.94194,15.825544,15.591719,15.251192,14.851352,14.464911,14.1697
1320,HYDERABAD,potato,Zaid,3.875,4.0,5.714285714285714,5.25,4.888888888888889,8.777777777777779,5.375,5.5,4.5,7.0,5.666666666666667,5.875,9.0,13.0,8.4,10.0,10.0,8.875,10.375,14.444444444444445,13.6586344,15.02722957,16.02954578,16.46252,16.687784,16.672806,16.388203,15.875786,15.230989,14.578011,14.039216,13.707662
1321,HYDERABAD,salt,Kharif,3.2058823529411766,4.0,4.5,4.595652173913043,4.595238095238095,5.795454545454546,6.0227272727272725,5.9523809523809526,5.931818181818182,6.318181818181818,5.659090909090909,5.0,5.0,7.0,7.0,7.0,7.363636363636363,7.934782608695652,9.909090909090908,10.0,13.58477183,14.94596597,15.9428619,16.646475,17.058187,17.135601,16.8295,16.18793,15.337538,14.447024,13.682774,13.171168
1322,HYDERABAD,salt,Rabi,3.16875,3.588235294117647,4.369047619047619,4.65,5.136363636363637,5.809523809523809,5.977272727272728,5.852272727272728,6.119047619047619,6.619047619047619,5.795454545454546,5.295454545454546,5.409090909090909,6.545454545454546,7.0,7.0,7.428571428571429,9.08695652173913,10.636363636363637,11.0,13.58477183,14.94596597,15.9428619,16.620983,16.962961,16.976364,16.632929,15.993555,15.185021,14.365473,13.685295,13.254921
1323,HYDERABAD,salt,Zaid,3.392857142857143,3.7142857142857135,4.25,3.09375,3.571428571428572,5.444444444444445,6.0,6.0,5.888888888888889,7.0,6.0,5.25,5.0,7.0,7.0,7.0,7.0,7.625,9.5,10.333333333333334,13.58477183,14.94596597,15.9428619,16.78576,17.207525,17.242884,16.866642,16.160912,15.280916,14.408928,13.707709,13.287362
1324,HYDERABAD,sugar,Kharif,10.926315789473684,14.252777777777778,12.55,13.478260869565217,15.045454545454543,15.079545454545457,14.909090909090908,15.483333333333333,15.25,14.25,13.831818181818182,16.545454545454547,18.85185185185185,19.476190476190474,14.022727272727272,17.75,28.022727272727277,31.043478260869566,32.40909090909091,33.333333333333336,36.52890596,40.18910234,42.86971547,42.75311,42.419003,41.99887,41.699413,41.71298,42.181396,43.176174,44.696938,46.684284
1325,HYDERABAD,sugar,Rabi,10.72857142857143,12.995238095238092,12.65,13.040476190476191,14.065217391304348,15.11904761904762,15.0,14.822727272727274,14.75,14.285714285714286,13.681818181818182,15.522727272727272,18.795454545454547,19.181818181818183,15.404761904761903,16.681818181818183,25.0,33.45652173913044,31.727272727272727,33.0,36.52890596,40.18910234,42.86971547,42.750576,42.434788,42.04222,41.778976,41.8364,42.35547,43.406784,44.98925,47.043194
1326,HYDERABAD,sugar,Zaid,11.19375,14.892857142857142,12.34375,13.5,14.27777777777778,15.38888888888889,15.0625,15.5,15.52777777777778,15.0,12.166666666666666,15.25,18.3125,19.88888888888889,14.8,15.55,22.27777777777778,33.625,32.0,32.666666666666664,36.52890596,40.18910234,42.86971547,42.7745,42.428295,41.97465,41.637875,41.63085,42.11124,43.15823,44.7718,46.887928
1327,INDORE,ATTA,Kharif,6.292406839,7.011038261,7.083430925,7.782279636,8.382464063,8.494850941,8.910994378,9.283252816,9.647945143,10.0269644,10.5,10.69271371,10.88250633,11.8,10.85909090909091,12.931818181818182,13.0,14.090909090909092,15.454545454545457,16.6,19.4062129,21.35071544,22.77480816,22.66962,22.019434,21.279924,20.694971,20.377497,20.328016,20.4829,20.75758,21.073917
1328,INDORE,ATTA,Rabi,6.292406839,7.011038261,7.083430925,7.782279636,8.382464063,8.494850941,8.910994378,9.283252816,9.647945143,10.0269644,10.5,10.5,10.88250633,12.85,11.780952380952382,11.7,13.0,14.636363636363637,17.333333333333332,16.692307692307693,19.4062129,21.35071544,22.77480816,22.82136,22.391155,21.976807,21.747816,21.737549,21.895067,22.14155,22.406624,22.64384
1329,INDORE,ATTA,Zaid,6.292406839,7.011038261,7.083430925,7.782279636,8.382464063,8.494850941,8.910994378,9.283252816,9.647945143,10.0269644,10.47749676,10.69271371,10.88250633,13.04993771,11.327777777777778,10.8,13.0,13.0,17.0,15.875,19.4062129,21.35071544,22.77480816,22.904432,22.583433,22.320072,22.235317,22.325392,22.525946,22.765589,22.992758,23.181847
1330,INDORE,Brinjal,Kharif,6.682930238,7.446161825,8.29378684,9.112048824,9.814787617,11.31126843,13.03592075,13.58049874,14.11400826,14.74818,15.33234224,15.93301698,16.64022661,17.66478408,18.86658559,20.15015015,15.42532813,14.375,16.97872340425532,19.05555555555556,23.580645161290324,19.18238994,20.46185535,20.741007,20.849522,21.050808,21.315693,21.622646,21.947212,22.265564,22.559586,22.819353
1331,INDORE,Brinjal,Rabi,6.682930238,7.446161825,8.29378684,9.112048824,9.814787617,11.31126843,13.03592075,13.58049874,14.11400826,14.74818,15.33234224,15.93301698,16.64022661,17.66478408,18.86658559,20.15015015,15.42532813,20.976190476190474,21.118279569892472,20.52747252747253,16.021052631578947,10.428571428571429,20.46185535,20.905962,21.689272,22.04252,22.197636,22.300138,22.405163,22.528906,22.673777,22.837471
1332,INDORE,Brinjal,Zaid,6.682930238,7.446161825,8.29378684,9.112048824,9.814787617,11.31126843,13.03592075,13.58049874,14.11400826,14.74818,15.33234224,15.93301698,16.64022661,17.66478408,18.86658559,20.15015015,15.42532813,16.86824067,18.07692307692308,17.61111111111111,17.692307692307693,19.18238994,20.46185535,21.751942,22.259756,22.5957,22.824184,22.994455,23.137468,23.272432,23.410654,23.55668
1333,INDORE,Cabbage,Kharif,6.225856188,6.936887117,7.726539449,8.488837013,9.143512509,10.53764263,11.05385779,11.5264419,11.97925785,12.51751082,13.01331824,13.52314064,14.12338448,14.99297716,16.01300562,17.47191011,13.65246731,14.5625,13.329787234042554,18.078651685393258,16.311827956989248,15.53894737,16.57539516,16.972612,17.25394,17.526686,17.80869,18.145405,18.565865,19.072674,19.643646,20.240143
1334,INDORE,Cabbage,Rabi,6.225856188,6.936887117,7.726539449,8.488837013,9.143512509,10.53764263,11.05385779,11.5264419,11.97925785,12.51751082,13.01331824,13.52314064,14.12338448,14.99297716,16.01300562,17.47191011,13.65246731,16.761904761904763,12.24731182795699,9.065934065934066,10.2,8.357142857142858,16.57539516,16.903814,17.59084,18.029213,18.430075,18.849024,19.26263,19.64346,19.984226,20.29293
1335,INDORE,Cabbage,Zaid,6.225856188,6.936887117,7.726539449,8.488837013,9.143512509,10.53764263,11.05385779,11.5264419,11.97925785,12.51751082,13.01331824,13.52314064,14.12338448,14.99297716,16.01300562,17.47191011,13.65246731,15.08014113,7.128205128205129,14.916666666666666,8.717948717948717,15.53894737,16.57539516,17.544266,18.167892,18.700567,19.185417,19.617052,19.987091,20.301704,20.578152,20.83362
1336,INDORE,Masoor Dal,Kharif,13.21849853,14.72813206,16.40469154,18.02317242,19.41315427,22.37311775,23.46912593,24.449553,25.41005301,26.55177953,27.6034718,28.68489224,29.958112,31.80266667,34.18914334,48.41893305,57.61961367,45.6875,45.67021276595744,52.46666666666667,58.41935483870968,73.25,73.95286439,76.088264,77.08063,78.961945,81.34982,84.246605,87.46922,90.85245,94.26038,97.59859
1337,INDORE,Masoor Dal,Rabi,13.21849853,14.72813206,16.40469154,18.02317242,19.41315427,22.37311775,23.46912593,24.449553,25.41005301,26.55177953,27.6034718,28.68489224,29.958112,31.80266667,34.18914334,48.41893305,57.61961367,42.97619047619048,48.255319148936174,47.064516129032256,54.526315789473685,69.0721649484536,77.1864406779661,78.57172,80.81823,83.39979,86.32236,89.47222,92.74936,96.0554,99.2955,102.38842
1338,INDORE,Masoor Dal,Zaid,13.21849853,14.72813206,16.40469154,18.02317242,19.41315427,22.37311775,23.46912593,24.449553,25.41005301,26.55177953,27.6034718,28.68489224,29.958112,31.80266667,34.18914334,48.41893305,57.61961367,50.17158177,47.87179487179487,47.972972972972975,56.07692307692308,68.70588235294117,64.0,73.6886,79.08178,83.94014,88.07881,91.74404,95.10275,98.24024,101.18712,103.94573
1339,INDORE,Moong Dal,Kharif,19.21207282,21.40620927,23.84295976,26.19529747,28.21552937,32.51760905,34.1105728,35.53554829,36.9315613,38.59097315,40.11952713,42.58973156,44.4801374,47.21882952,42.78591682,41.37570462,55.87333561,49.0625,60.93617021276596,64.08888888888889,70.96774193548387,82.55555555555556,99.25530504,101.20707,104.43715,107.087654,109.71655,112.24859,114.63189,116.84281,118.88463,120.77924
1340,INDORE,Moong Dal,Rabi,19.21207282,21.40620927,23.84295976,26.19529747,28.21552937,32.51760905,34.1105728,35.53554829,36.9315613,38.59097315,40.11952713,42.58973156,44.4801374,47.21882952,42.78591682,41.37570462,55.87333561,52.97619047619048,63.06382978723404,63.80645161290322,72.08421052631579,89.125,96.15254237288136,102.18378,105.60453,108.14681,110.008026,111.51217,112.8432,114.093605,115.3022,116.47709
1341,INDORE,Moong Dal,Zaid,19.21207282,21.40620927,23.84295976,26.19529747,28.21552937,32.51760905,34.1105728,35.53554829,36.9315613,38.59097315,40.11952713,42.58973156,44.4801374,47.21882952,42.78591682,41.37570462,55.87333561,74.09884137,64.92307692307692,61.02702702702703,73.46153846153847,89.57142857142857,96.0,102.689156,106.437996,109.220924,111.19895,112.718704,113.98075,115.09669,116.12862,117.10902
1342,INDORE,Mustard Oil,Kharif,30.657894736842103,32.513888888888886,35.57142857142857,36.6,31.84090909090909,48.0,35.86363636363637,32.76190476190476,33.52272727272727,38.1578947368421,47.0,53.49230769230769,46.45192307692308,50.66666666666666,54.0,78.77272727272727,78.0,72.13636363636364,74.45454545454545,91.8,103.9510638,114.3669604,121.9952367,121.57769,122.45076,123.56075,124.73408,125.892166,127.044395,128.21187,129.41388,130.67009
1343,INDORE,Mustard Oil,Rabi,27.066666666666663,32.1875,36.72222222222222,36.09090909090909,32.625,44.0,43.0,34.45454545454545,34.05263157894737,39.4375,48.8125,52.97727272727273,48.92727272727273,48.16818181818182,52.095238095238095,64.63636363636364,78.95238095238095,73.9090909090909,75.41176470588235,89.22222222222223,103.9510638,114.3669604,121.9952367,120.821434,120.27071,119.94611,119.77034,119.75824,119.94284,120.31845,120.84565,121.47222
1344,INDORE,Mustard Oil,Zaid,25.428571428571427,31.916666666666668,34.25,33.0,32.833333333333336,40.11111111111112,35.25,31.55555555555556,32.888888888888886,40.9,51.0,57.67221481,47.02272727272727,47.266666666666666,55.44444444444444,54.0,78.0,78.0,71.25,91.25,103.9510638,114.3669604,121.9952367,120.88128,120.2793,119.83154,119.50593,119.35743,119.4391,119.74923,120.2433,120.86047
1345,INDORE,Onion,Kharif,7.970767085,8.881077532,9.892044477,10.86798998,11.70615034,16.28199288,8.303919045,6.682749583,8.184625263,7.158012076,8.227564979,9.294126268,9.706944444,8.158069558,13.69695024,10.76404667,15.33272865,15.59375,12.117021276595745,9.055555555555555,38.07608695652174,21.774193548387096,24.00729927,23.151157,23.369755,23.891394,24.510845,25.076717,25.530571,25.868504,26.118338,26.319162
1346,INDORE,Onion,Rabi,7.970767085,8.881077532,9.892044477,10.86798998,11.70615034,16.28199288,8.303919045,6.682749583,8.184625263,7.158012076,8.227564979,9.294126268,9.706944444,8.158069558,13.69695024,10.76404667,15.33272865,26.047619047619047,20.827956989247312,11.043010752688172,22.48421052631579,14.895833333333334,12.94915254237288,16.242771,17.37958,18.297434,19.0434,19.644464,20.100111,20.401548,20.556713,20.597857
1347,INDORE,Onion,Zaid,7.970767085,8.881077532,9.892044477,10.86798998,11.70615034,16.28199288,8.303919045,6.682749583,8.184625263,7.158012076,8.227564979,9.294126268,9.706944444,8.158069558,13.69695024,10.76404667,15.33272865,19.81493765,8.64102564102564,9.305555555555555,14.41025641025641,12.941176470588236,11.0,14.286977,15.62438,16.708492,17.529362,18.106634,18.468777,18.65941,18.739199,18.775
1348,INDORE,Palm Oil (Packed),Kharif,16.29649095,18.15765009,20.22460469,22.21995681,23.93360276,27.5828083,28.93402738,30.14275173,31.32690888,32.73449204,34.03107604,35.36431054,36.93400579,39.20807409,41.87554639,45.69072165,46.04622561,57.0,64.12429497,70.61669765,75.94117647058823,69.51189159,67.35165975,71.44484,75.68591,79.67318,83.09625,86.000534,88.43252,90.37092,91.727066,92.476555
1349,INDORE,Palm Oil (Packed),Rabi,16.29649095,18.15765009,20.22460469,22.21995681,23.93360276,27.5828083,28.93402738,30.14275173,31.32690888,32.73449204,34.03107604,35.36431054,36.93400579,39.20807409,41.87554639,45.69072165,46.04622561,51.2410104,64.12429497,70.61669765,78.0,69.51189159,67.35165975,63.41441,60.565235,58.494534,57.173424,56.730423,57.30909,58.97742,61.68369,65.25949
1350,INDORE,Rice,Kharif,7.0,7.708333333333333,7.646428571428571,8.5,8.247727272727273,8.636363636363637,9.045454545454543,9.30952380952381,12.977272727272728,10.578947368421051,9.0,9.576923076923077,9.740384615384617,10.447619047619048,11.0,13.818181818181818,14.0,15.454545454545457,22.63636363636364,24.0,23.77423486,26.1564132,27.90104596,27.602867,27.310053,27.068943,26.918951,26.858606,26.864813,26.906927,26.954765,26.98338
1351,INDORE,Rice,Rabi,6.883333333333334,7.435294117647059,7.402631578947369,8.081818181818182,8.621428571428572,8.714285714285714,8.886363636363637,8.909090909090908,11.5,12.625,10.3125,9.927272727272728,9.679545454545456,9.870454545454546,10.719047619047618,12.227272727272728,14.0,15.681818181818182,21.857142857142858,23.307692307692307,23.77423486,26.1564132,27.90104596,27.475843,26.934235,26.270193,25.58881,24.969398,24.458267,24.071188,23.800539,23.623905
1352,INDORE,Rice,Zaid,6.5,7.5,7.375,8.0,7.55,8.5,9.0,8.666666666666666,10.333333333333334,10.5,10.5,11.0605673,9.868181818181816,10.18888888888889,10.533333333333331,11.0,14.0,14.0,21.875,23.375,23.77423486,26.1564132,27.90104596,27.133612,26.372335,25.538631,24.745834,24.072506,23.558493,23.209082,23.004103,22.908394
1353,INDORE,Soya Oil (Packed),Kharif,23.9973227,26.73796401,29.78496603,32.72353992,35.24724248,40.62146189,42.61141497,44.39151471,46.13543412,48.2083951,50.11788658,52.08135362,54.39305861,57.74210043,61.67051205,67.28915663,61.40425532,52.266666666666666,68.0,87.1,88.21505376344086,83.36559139784946,84.72438947,87.87613,91.14865,94.25612,96.82271,98.6337,99.50699,99.59765,99.82675,101.552536
1354,INDORE,Soya Oil (Packed),Rabi,23.9973227,26.73796401,29.78496603,32.72353992,35.24724248,40.62146189,42.61141497,44.39151471,46.13543412,48.2083951,50.11788658,52.08135362,54.39305861,57.74210043,61.67051205,67.28915663,61.40425532,61.0,70.31521739130434,83.97826086956522,92.94736842105264,84.68041237113403,79.43137254901961,76.80362,74.24516,72.43127,71.65797,72.260284,74.33986,77.77029,82.26342,87.43069
1355,INDORE,Soya Oil (Packed),Zaid,23.9973227,26.73796401,29.78496603,32.72353992,35.24724248,40.62146189,42.61141497,44.39151471,46.13543412,48.2083951,50.11788658,52.08135362,54.39305861,57.74210043,61.67051205,67.28915663,61.40425532,59.42360097,64.6923076923077,87.32432432432432,88.94871794871794,87.05882352941177,78.0,75.86889,73.526955,72.31331,72.34617,73.80492,76.66492,80.72021,85.63556,90.99533
